step,action
4,17
5,17
6,17
7,30
0,17
1,17
0,17
1,17
2,17
3,14
4,17
5,30
0,17
1,17
2,17
3,17
0,17
1,40
2,17
3,6
0,17
1,19
2,17
3,17
0,17
1,17
2,17
3,17
0,17
1,17
2,17
3,17
0,17
1,17
2,35
3,17
4,6
5,17
0,17
1,17
0,17
1,17
0,17
1,2
2,17
3,17
4,30
0,17
1,17
0,12
1,40
2,17
0,37
1,17
2,17
0,17
1,10
2,17
3,17
4,17
5,6
6,17
7,17
0,17
1,17
0,17
1,17
2,17
3,6
0,40
1,17
0,17
1,17
2,17
3,17
4,35
0,17
1,17
2,17
0,17
1,17
0,17
1,17
2,17
3,41
4,35
5,30
0,8
1,17
2,17
3,17
4,16
5,17
6,17
7,30
8,17
9,17
10,17
11,6
12,2
13,2
0,17
1,17
2,17
3,17
4,6
5,17
6,30
7,30
8,17
9,17
0,17
1,17
2,2
3,17
0,17
1,17
2,22
0,17
1,40
2,17
3,17
4,30
0,17
1,17
2,17
0,17
1,17
2,16
3,41
4,30
5,35
6,17
7,17
8,17
9,17
10,17
11,6
12,6
13,6
14,6
15,6
0,17
1,17
2,17
3,17
0,17
1,17
2,17
3,14
4,30
5,30
0,17
1,17
2,17
3,6
0,17
1,17
2,16
3,16
4,35
5,30
6,30
0,17
1,17
2,17
0,18
1,17
0,17
1,17
2,20
0,17
1,17
2,17
3,17
4,30
0,17
1,17
2,17
0,17
1,17
2,14
3,14
4,17
5,30
0,17
1,17
2,16
3,16
4,6
5,30
0,17
1,17
2,17
3,17
4,17
5,17
6,38
7,6
8,30
0,17
1,17
2,16
0,17
1,17
2,17
3,16
0,17
1,17
2,16
3,17
4,30
5,17
6,17
0,17
1,17
2,17
3,17
4,30
0,17
1,28
2,17
3,17
4,17
0,17
1,17
2,16
3,16
4,41
5,16
6,17
0,17
1,17
2,17
3,16
4,14
5,17
6,17
7,17
8,17
9,17
10,6
0,17
1,17
2,16
3,16
4,30
5,30
6,17
0,17
0,17
1,17
2,6
3,17
0,17
1,17
2,16
3,14
4,4
5,30
6,30
7,30
8,17
9,17
10,17
11,6
0,17
1,17
0,17
1,17
2,14
3,30
4,16
5,16
6,30
7,3
0,17
1,40
0,40
1,17
2,14
3,40
4,14
5,30
6,30
7,30
8,17
9,17
10,6
11,6
0,40
1,14
2,25
3,30
0,17
1,25
2,30
3,41
4,30
0,17
1,17
2,16
3,16
4,16
5,30
0,17
1,17
2,25
3,17
4,17
5,6
0,17
1,40
2,25
3,38
4,30
0,17
1,25
2,30
0,17
1,40
0,25
1,17
2,30
3,30
4,30
0,25
1,40
2,25
3,30
0,17
1,14
2,14
0,25
1,40
2,30
3,30
4,16
5,16
6,30
7,30
8,3
0,42
1,17
2,40
3,14
4,30
0,25
1,40
2,30
3,40
4,3
5,3
6,17
0,17
1,14
2,14
3,30
4,41
0,17
1,40
2,14
3,30
4,30
0,18
1,41
0,25
1,18
2,14
3,30
4,6
0,31
1,14
2,14
3,30
4,30
0,31
1,14
2,14
3,30
4,30
5,30
6,3
0,25
1,18
2,30
3,25
4,30
0,25
1,18
2,6
0,25
1,18
2,30
3,14
4,25
5,25
6,30
7,30
0,25
1,40
2,25
3,18
4,30
5,30
6,30
0,31
